Hugo_Symbol,gene length,silent,nonsense,splice site,missense,recurrent missense,normalized missense position entropy,frameshift indel,inframe indel,normalized mutation entropy,lost start and stop,missense to silent,non-silent to silent,inactivating p-value,entropy p-value,vest p-value,combined p-value,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,3'UTR,5'Flank,5'UTR,COULD_NOT_DETERMINE,DE_NOVO_START_IN_FRAME,DE_NOVO_START_OUT_FRAME,Frame_Shift_Del,Frame_Shift_Ins,IGR,In_Frame_Del,In_Frame_Ins,Intron,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,RNA,START_CODON_SNP,Silent,Splice_Site,Translation_Start_Site,DEL,DNP,INS,SNP,TNP,pnum,cadd_mean,cadd_var,proteome_mean,proteome_var,amp_mean,amp_var,amp_freq,del_mean,del_var,del_freq,abs_mean,abs_var,abs_freq,exp_mean,exp_var,Phosphoproteome_mean_in_BRCA,Phosphoproteome_var_in_BRCA,class
CYP51A1,1530.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6207324643078833,0.9167319082525373,691564.2,461.0,0.02600442,6.001815471891081e-05,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,17.69,0.0,22.801220278461173,0.3409817273415499,0.2333814285714285,0.0146524918028571,21.0,-0.2595861904761904,0.0196097998547619,21.0,0.2464838095238095,0.0168891725217189,42.0,3.587231141846379,0.0073002640714461,20.615901612523864,0.7763187152099652,0
AP001189.4,2238.68889553429,0.3208800705605375,0.0382356092640028,0.0111035463036451,0.6124532202196571,0.0001446129959885,0.9998816304170584,0.0127215066592484,0.0033226538509632,0.992896298692298,0.0012833931419457,0.9706727286646546,1.088826814245475,0.9182620032207496,0.9997044148724084,0.5394479919602778,0.7533733180500214,629583.6997373265,461.2230183563257,0.0183775185055424,0.0001252330988384,19.717603668261564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2,8.904333333333334,42.62364633333332,22.330935529302888,0.385043639309862,0.2679212512171164,0.0425464906885541,25.38823976441532,-0.2401433443723266,0.0208617512055182,26.91089579177353,0.2589266131112404,0.0327545155673512,52.26674266172699,2.697213763407762,0.1832014722251919,20.615901612523864,0.7763187152099652,0
IQGAP2,4728.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.1202645820805772,1.0,0.7974481658692185,0.9779413414758604,229166.0,675.0,0.03389469,1.6441889925096787e-05,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,31.55,310.00499999999994,26.02182827174736,0.5155112745509952,0.2488675,0.0180321303840909,12.0,-0.3263042424242424,0.0382123198939393,33.0,0.3056544444444444,0.0334981005161616,45.0,3.470395084349167,0.0402827859969786,25.35392671101276,0.5457567869885757,0
SCMH1,1983.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0156907048264608,0.080880668914019,287585.4,346.0,0.02496861,2.563021125038307e-05,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,29.8,0.0,18.90285927417975,0.2378747176441857,0.3268479411764706,0.070584795138057,34.0,-0.2609707142857144,0.0237574073456044,14.0,0.3076337500000001,0.0570464037132978,48.0,3.490382476494898,0.0049744046130201,17.961223829153862,0.4680851532693444,0
ZBED9,3978.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5793801642856949,0.0,3.0,3.0,1.0,1.0,0.9025270758122744,0.995087173578603,239465.2,576.0,0.02730834,6.673642325821558e-08,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,15.023333333333332,0.0225333333333333,22.330935529302888,0.385043639309862,0.2679212512171164,0.0425464906885541,25.38823976441532,-0.2401433443723266,0.0208617512055182,26.91089579177353,0.2589266131112404,0.0327545155673512,52.26674266172699,2.697213763407762,0.1832014722251919,20.615901612523864,0.7763187152099652,0
CPT1C,2412.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.1148237455505798,0.363343319980549,1716449.0,192.0,0.04145345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,27.0,0.0,22.330935529302888,0.385043639309862,0.4044370588235293,0.0612455806595588,17.0,-0.2295777777777777,0.022302221725641,27.0,0.2971370454545454,0.0436918118538583,44.0,2.848210306504455,0.0457716363856669,20.615901612523864,0.7763187152099652,0
AP4M1,1362.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.6788866259334692,0.9418201883777958,1401098.0,205.0,0.0460792,7.019329994160777e-06,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,23.35,3.125,22.162022711447445,0.0799134607465751,0.2902482352941176,0.0257114455404411,17.0,-0.2623246874999999,0.0183171691934475,32.0,0.2720124489795918,0.0205806647313775,49.0,3.3714107192665907,0.0062818054028364,20.615901612523864,0.7763187152099652,0
COX7A2L,345.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,1.0,0.4887585532746823,0.8386542852050023,251918.7,375.0,0.01601184,2.5801351079751264e-06,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,18.1065,161.76608450000003,24.871366625025445,0.2535910008706486,0.1866744444444444,0.0040841821555555,18.0,-0.2129019047619048,0.0146281409861904,21.0,0.200796923076923,0.0097016067850202,39.0,3.61731590899821,0.0023618400442087,20.615901612523864,0.7763187152099652,0
ADCK2,1881.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,1.0,0.6020469596628537,0.9075375259669825,354697.0,567.0,0.03793257,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,12.6575,182.1186125,20.11850448252289,0.266283313837757,0.3042977777777777,0.0886676234653594,18.0,-0.2266004347826087,0.0152923553407114,23.0,0.2607114634146341,0.0476184787778048,41.0,3.4317100156658755,0.0064264182615013,20.615901612523864,0.7763187152099652,0
TRIM72,1434.0,0.2,0.0,0.0,0.8,0.0,1.0,0.0,0.0,0.8277293767706428,0.0,2.0,2.0,1.0,1.0,0.4885197850512946,0.8384832958862494,1203752.0,478.0,0.01661942,9.65923162671176e-07,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4,20.246,38.65107999999999,21.910485831525733,1.517755463027208,0.3548214285714285,0.0506979151928571,21.0,-0.2253685714285714,0.0121335390418118,42.0,0.2685195238095237,0.0281620321884792,63.0,1.6637970915224345,1.0503479770698465,20.615901612523864,0.7763187152099652,0
SLC25A21,900.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.3040437823046518,0.6660333132280085,68925.77,481.0,-0.0444655,5.757643341329393e-06,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,24.2,0.0,21.905142872120624,0.3334297973880328,0.2181014814814814,0.0213208032054131,26.0,-0.2204296428571429,0.0156366757072751,28.0,0.2192867272727271,0.0180852894890909,54.0,2.496935933875808,0.3091179093618477,20.615901612523864,0.7763187152099652,0
MCUB,2238.68889553429,0.3208800705605375,0.0382356092640028,0.0111035463036451,0.6124532202196571,0.0001446129959885,0.9998816304170584,0.0127215066592484,0.0033226538509632,0.992896298692298,0.0012833931419457,0.9706727286646546,1.088826814245475,0.9182620032207496,0.9997044148724084,0.5394479919602778,0.7533733180500214,629583.6997373265,461.2230183563257,0.0183775185055424,0.0001252330988384,19.717603668261564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,12.915,4.999999999998898e-05,20.18640000982176,0.2248425616012186,0.2679212512171164,0.0425464906885541,25.38823976441532,-0.2401433443723266,0.0208617512055182,26.91089579177353,0.2589266131112404,0.0327545155673512,52.26674266172699,3.352785530927032,0.0144107815163225,20.615901612523864,0.7763187152099652,0
NFAT5,4650.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1302986.0,461.3935969868173,0.04069235,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2.841,0.0,21.777339613051083,0.1338641463482391,0.22019,0.0145795695818181,23.0,-0.3018426785714284,0.020897374445422,56.0,0.2780703797468354,0.0202411044908795,79.0,3.549728441871346,0.0188148712132449,21.83937972322473,0.5434556360855345,0
KRT74,1590.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.8312551953449709,0.9848864812905584,1280474.0,464.0,0.03644207,3.2246237887435045e-08,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2,13.644333333333334,57.36214633333336,14.821724777314127,0.0957671682277883,0.1802839999999999,0.0079073232542857,15.0,-0.2421444,0.0251214712673333,25.0,0.21894675,0.0192177752224999,40.0,0.3128472646731525,0.4014275385505012,20.615901612523864,0.7763187152099652,0
RIMBP2,3159.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,1.0,0.7581501137225171,0.9680620725816358,225008.9,632.0,-0.0346215,1.1584888513005962e-06,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,12.6165,69.46668450000001,22.330935529302888,0.385043639309862,0.2244514285714285,0.0211811980747252,14.0,-0.21617,0.0085199503833333,25.0,0.2191428205128205,0.0126434174786774,39.0,1.7965409955591456,0.7979698166998135,20.615901612523864,0.7763187152099652,0
CBL,2721.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.1510117789187556,0.4364840590644901,1172813.0,183.0,0.05260533,0.0023208892274712,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,26.2,0.0,23.824681442371297,0.0742235732968888,0.1600054545454545,0.0060620421672727,11.0,-0.2927330434782609,0.0210473367060869,46.0,0.267118947368421,0.0207881543845864,57.0,3.47138935710841,0.0044230962538674,24.182683303881856,0.1605263319768922,0
MRC2,4440.0,0.75,0.0,0.0,0.25,0.0,1.0,0.0,0.0,1.0,0.0,0.25,0.25,1.0,1.0,0.9380863039399624,0.9980425194593364,200276.4,280.0,-0.0179020999999999,3.1500856683129056e-06,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4,12.08375,58.40286691666666,24.936433664537542,0.3923227065707424,0.4659309375000001,0.1844331002990927,32.0,-0.2095120512820513,0.0088823198167341,39.0,0.3250811267605634,0.1030097701901408,70.0,3.571414551903606,0.0217925814326614,22.72153050729552,1.0163794231344574,0
ASGR1,876.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.4273504273504273,0.7906627903288932,1682013.0,348.0,0.01452191,5.434980841448575e-05,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,19.7,0.0,22.330935529302888,0.385043639309862,0.2257843749999999,0.02199329578625,16.0,-0.2407128846153846,0.0097943393660256,52.0,0.2372002941176469,0.0124199627909569,68.0,2.3056236948745163,0.1635337720065023,20.615901612523864,0.7763187152099652,0
ARHGEF6,2331.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.2990430622009569,0.6600381863703515,306871.9,461.3935969868173,0.03939952,4.1480633798931546e-05,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,22.1,0.0,25.91962332070986,0.1833406218481762,0.288454375,0.0561396806129166,16.0,-0.2832851515151515,0.0242715114632575,33.0,0.2849730612244899,0.0337306563966836,49.0,3.5191639586619616,0.0141691349528776,27.133570085303944,0.3164932978006329,0
JMJD7-PLA2G4B,3039.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.444247001332741,0.8046977174254087,874210.9,259.0,0.0402911,2.436314272122121e-07,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,11.414,139.34746800000002,22.330935529302888,0.385043639309862,0.1412966666666666,0.0023420439466666,6.0,-0.2614869999999999,0.0174970584984615,40.0,0.2458099999999999,0.01709921012,46.0,2.0533471432270107,1.337561547245161,20.615901612523864,0.7763187152099652,0
TASOR2,2238.68889553429,0.3208800705605375,0.0382356092640028,0.0111035463036451,0.6124532202196571,0.0001446129959885,0.9998816304170584,0.0127215066592484,0.0033226538509632,0.992896298692298,0.0012833931419457,0.9706727286646546,1.088826814245475,0.9182620032207496,0.9997044148724084,0.5394479919602778,0.7533733180500214,629583.6997373265,461.2230183563257,0.0183775185055424,0.0001252330988384,19.717603668261564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2,22.296666666666667,105.23823333333333,22.330935529302888,0.385043639309862,0.2679212512171164,0.0425464906885541,25.38823976441532,-0.2401433443723266,0.0208617512055182,26.91089579177353,0.2589266131112404,0.0327545155673512,52.26674266172699,2.697213763407762,0.1832014722251919,20.615901612523864,0.7763187152099652,0
CLCN2,2697.0,0.6,0.0,0.0,0.4,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,1.0,0.8952551477170994,0.9943120144020264,1447013.0,268.0,0.04445132,7.23832714523295e-07,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4,15.8954,35.2241858,19.820126381384743,0.2475794938827079,0.2838375757575757,0.0392335236501893,33.0,-0.2372661538461538,0.0236992663089743,13.0,0.2706760869565217,0.0346686950599033,46.0,3.121746739485733,0.0219323836484985,19.436078532608644,1.5548725049719196,0
TMEM255B,981.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.00499,0.0314385936524013,629341.2502462703,461.3935969868173,0.0183554222686853,2.743358982576374e-06,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,14.6595,201.6232805,22.330935529302888,0.385043639309862,0.2679212512171164,0.0425464906885541,25.38823976441532,-0.2401433443723266,0.0208617512055182,26.91089579177353,0.2589266131112404,0.0327545155673512,52.26674266172699,2.924310193917833,0.0263631689208901,20.615901612523864,0.7763187152099652,0
CTNNA3,2688.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,14522.69,1168.0,-0.04068464,1.366231504079425e-06,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,9.0915,1.0181644999999997,22.330935529302888,0.385043639309862,0.2126542857142857,0.0141983753616724,40.0,-0.2030415789473683,0.0090010741362573,19.0,0.2096601639344262,0.0124226925349726,58.0,1.954453332372916,0.4735232776508007,18.8047574802078,1.0752696659271517,0
TMEM11,2238.68889553429,0.3208800705605375,0.0382356092640028,0.0111035463036451,0.6124532202196571,0.0001446129959885,0.9998816304170584,0.0127215066592484,0.0033226538509632,0.992896298692298,0.0012833931419457,0.9706727286646546,1.088826814245475,0.9182620032207496,0.9997044148724084,0.5394479919602778,0.7533733180500214,629583.6997373265,461.2230183563257,0.0183775185055424,0.0001252330988384,19.717603668261564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,11.42,0.0,25.66167580501386,0.1301324710493651,0.2763991304347826,0.0316672283173913,23.0,-0.2500138181818182,0.0160169614721885,55.0,0.2577941025641025,0.0204270861076257,78.0,3.321807103238604,0.0057709301382867,22.593363022202453,0.7565087003514245,0
MBD3,2238.68889553429,0.3208800705605375,0.0382356092640028,0.0111035463036451,0.6124532202196571,0.0001446129959885,0.9998816304170584,0.0127215066592484,0.0033226538509632,0.992896298692298,0.0012833931419457,0.9706727286646546,1.088826814245475,0.9182620032207496,0.9997044148724084,0.5394479919602778,0.7533733180500214,629583.6997373265,461.2230183563257,0.0183775185055424,0.0001252330988384,19.717603668261564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4.74,0.0,24.204083873628942,0.2367594804342827,0.2297727272727272,0.0167774593818181,11.0,-0.237320243902439,0.019312765607439,41.0,0.2357236538461538,0.0184466525491327,52.0,3.486604939949353,0.0286095229191661,14.071330305211657,1.810940592737412,0
EPPK1,7263.0,0.25,0.0,0.0,0.5,0.0,1.0,0.25,0.0,1.0,0.0,1.0,1.5,1.0,1.0,0.0459453250631748,0.187470855731875,2376841.0,247.0,0.02241808,9.561678009254296e-05,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2,16.798333333333332,102.78850833333333,28.012979505932083,0.6974263951044171,0.4454271929824562,0.0801782944134085,57.0,-0.2332074999999999,0.0302304484199999,16.0,0.3989132876712329,0.0764735793834855,73.0,3.5004639289876915,0.0506211566440116,22.79004499851339,0.803528151108325,0
ZNF653,1848.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.4224757076468103,0.7864906339382538,1204183.0,265.0,0.03159441,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,14.43,0.0,22.330935529302888,0.385043639309862,0.3880861538461538,0.0609089221423077,13.0,-0.1886167647058823,0.0095365857377005,34.0,0.2437891489361701,0.0308650272949121,47.0,2.953450862407694,0.0333354480373849,20.615901612523864,0.7763187152099652,0
COG6,1974.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.687757909215956,0.9451983350146682,73269.38,761.0,0.01144118,4.890918423590784e-05,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2,8.751333333333333,37.906745333333326,24.801809020148447,0.1034618950683871,0.2406912903225806,0.0432776069782795,31.0,-0.2553845714285714,0.0189625424314285,35.0,0.2484831818181818,0.0299477506774125,66.0,3.448653808544139,0.0075533209555266,20.615901612523864,0.7763187152099652,0
MROH8,3209.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,808070.6,360.0,0.04496203,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,27.1,0.0,22.330935529302888,0.385043639309862,0.2785055555555555,0.0367872693102564,26.0,-0.1984477777777777,0.0233240037477124,18.0,0.2464824444444444,0.0323226577688888,44.0,2.5322902030879875,0.0578233954963331,20.615901612523864,0.7763187152099652,0
HFM1,4308.0,0.4,0.0,0.0,0.6,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.7082152974504249,0.9525546310701488,263615.6,615.0,-0.01049121,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4,14.587833333333334,66.61512816666666,22.330935529302888,0.385043639309862,0.2205393181818181,0.0152807557971987,44.0,-0.2626414285714286,0.0228927052901098,14.0,0.2307018965517242,0.017079013541954,58.0,1.7704770062338469,0.5523260172319681,20.615901612523864,0.7763187152099652,0
MARK1,2388.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,544425.9,520.0,-0.009205511,3.385824120212344e-05,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,13.33,0.0,21.64907695815776,0.4050752885040898,0.3293722058823529,0.0331882317398375,68.0,-0.2719499999999999,0.0419235064857142,8.0,0.3233277631578947,0.0338757049055964,76.0,3.0497969157472755,0.0771025168846206,22.13038306146026,0.7921470613834827,0
FCHO1,2676.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1181745.0,246.0,0.02117858,8.961107911791124e-06,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,8.031,0.0,20.145046206963503,0.2907635746747058,0.5139900000000001,0.3797870027000001,18.0,-0.1873749999999999,0.0060886014555555,28.0,0.3194108510638297,0.178435982473173,46.0,2.861737245986412,0.1830738757785191,21.66887278134552,0.8022150254702629,0
ATP8B4,3579.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.7794232268121591,0.9736563411017144,278208.8,408.0,-0.02103479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2,11.86325,54.78076891666666,22.330935529302888,0.385043639309862,0.1783116666666666,0.0133735713366666,6.0,-0.2545271794871794,0.0171856192628879,39.0,0.244365111111111,0.0170483448073737,45.0,3.1110156914724483,0.0201053002922452,20.615901612523864,0.7763187152099652,0
ALS2CL,2862.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.3240440699935191,0.6892014756775661,298502.6,495.0,0.04080183,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1,20.156666666666663,88.86263333333333,15.92367422501776,0.1332012761794427,0.1651114285714286,0.0047496243428571,21.0,-0.2140489999999999,0.0096482612713793,30.0,0.1938982352941176,0.0080875189668235,51.0,3.182683895046306,0.0410071853204405,17.628742071170944,0.5175311713196015,0
CLIP1,4317.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.6002400960384153,0.906617973436165,885125.0,222.0,0.04071097,2.7189654142923626e-05,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2,14.522666666666666,167.0885813333333,25.27289647591517,0.0685036838991398,0.2276078571428571,0.0207923289412087,14.0,-0.2166159259259259,0.0094130477250712,27.0,0.2203692682926829,0.0129038360519512,41.0,3.645432186118223,0.0041613924718742,24.62387191834331,0.2153429616992177,0
ZDHHC12,2238.68889553429,0.3208800705605375,0.0382356092640028,0.0111035463036451,0.6124532202196571,0.0001446129959885,0.9998816304170584,0.0127215066592484,0.0033226538509632,0.992896298692298,0.0012833931419457,0.9706727286646546,1.088826814245475,0.9182620032207496,0.9997044148724084,0.5394479919602778,0.7533733180500214,629583.6997373265,461.2230183563257,0.0183775185055424,0.0001252330988384,19.717603668261564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,16.91,0.0,22.330935529302888,0.385043639309862,0.2647242857142857,0.0450893593648351,14.0,-0.2489814814814814,0.0269040454207977,27.0,0.2543570731707316,0.0321987944662195,41.0,3.322304775955637,0.0484495516662864,20.615901612523864,0.7763187152099652,0
