Hugo_Symbol,gene length,silent,nonsense,splice site,missense,recurrent missense,normalized missense position entropy,frameshift indel,inframe indel,normalized mutation entropy,lost start and stop,missense to silent,non-silent to silent,inactivating p-value,entropy p-value,vest p-value,combined p-value,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,3'UTR,5'Flank,5'UTR,COULD_NOT_DETERMINE,DE_NOVO_START_IN_FRAME,DE_NOVO_START_OUT_FRAME,Frame_Shift_Del,Frame_Shift_Ins,IGR,In_Frame_Del,In_Frame_Ins,Intron,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,RNA,START_CODON_INS,START_CODON_SNP,Silent,Splice_Site,Translation_Start_Site,DEL,DNP,INS,ONP,SNP,TNP,pnum,cadd_mean,cadd_var,proteome_mean,proteome_var,amp_mean,amp_var,amp_freq,del_mean,del_var,del_freq,abs_mean,abs_var,abs_freq,exp_mean,exp_var,methy_mean,methy_var,Phosphoproteome_mean,Phosphoproteome_var,label
MYOD1,963,0.4,0.0,0.05,0.5,0.0,1.0,0.05,0.0,0.953724357,0.0,1.111111111,1.333333333,0.460829493,1.0,0.823045267,0.983328458,391397.6,626.0,0.01695203,0.000243168,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,20.0,19.38152632,79.1067956,21.8870142,1.820461457,0.240718437,0.034661528,160.0,-0.245549543,0.016408977,175.0,0.243242149,0.025054778,335.0,0.4230305,0.587177033,0.14648546,0.018167482,13.3384366,0.30555257,1
VHL,642,0.011764706,0.129411765,0.094117647,0.388235294,0.070588235,0.942872227,0.352941176,0.023529412,0.455522171,0.0,16.5,42.0,0.0,0.09373,0.00047,0.000485911,825905.1,170.0,0.03929245,0.003782106,296,0.0,0.0,0.0,0.0,0.0,0.0,22.0,8.0,0,1.0,1.0,0.0,31.0,11.0,1.0,0.0,0.0,0.0,1.0,11.0,0.0,24.0,1.0,9.0,0.0,53.0,0.0,87.0,28.39830189,44.44812206,20.67244239,2.157874349,0.229166947,0.018436961,131.0,-0.270620236,0.017386578,382.0,0.260034698,0.017946709,513.0,3.558603816,0.003219693,0.024749495,0.004276202,17.37194072,1.310194484,1
TELO2,2514,0.272727273,0.0,0.0,0.681818182,0.0,1.0,0.045454545,0.0,1.0,0.0,2.142857143,2.285714286,1.0,1.0,0.325945241,0.691338293,1254229.0,256.0,0.03446509,1.85e-05,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,20.0,11.7109,85.71550346,22.68647505,0.294814437,0.24468365,0.016848267,200.0,-0.240367947,0.01804497,151.0,0.242827037,0.01731758,351.0,3.34754695,0.012713884,0.031087754,0.006344543,20.80414512,1.598482307,0
ODF3,765,0.4,0.2,0.0,0.4,0.0,1.0,0.0,0.0,1.0,0.0,0.666666667,1.0,0.151034587,1.0,0.800640512,0.978657511,1233553.0,437.0,0.01723723,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,14.535625,176.1350288,21.8870142,1.820461457,0.20036918,0.010244252,122.0,-0.25874974,0.017779706,231.0,0.23857289,0.015911904,353.0,0.916012234,0.558554388,0.1115145,0.01451736,20.06067439,2.32244926,0
ZFP41,600,0.363636364,0.0,0.0,0.545454545,0.0,1.0,0.090909091,0.0,0.947442759,0.0,1.2,1.4,1.0,1.0,1.0,1.0,1657385.0,389.0,0.01935136,6.37e-05,43,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,11.0,9.7483,91.60547623,21.8870142,1.820461457,0.362184778,0.065322405,450.0,-0.255153562,0.023751191,73.0,0.34724543,0.060841734,523.0,3.218557732,0.017166333,0.065311094,0.015106505,20.06067439,2.32244926,0
ZBED4,3516,0.3,0.033333333,0.0,0.533333333,0.0,1.0,0.133333333,0.0,0.921133759,0.0,1.6,2.1,0.572737686,1.0,0.800640512,0.978657511,649122.9543,444.4009898,0.019888568,1.34e-06,5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,26.0,0.0,27.0,11.44265385,125.0382,17.86623298,1.00195763,0.24022254,0.02172192,125.0,-0.306515331,0.03029046,312.0,0.287660045,0.028695171,437.0,3.482366863,0.006009866,0.04061645,0.006323128,21.57431963,1.250424581,0
POU2AF1,771,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.8,0.8,1.0,1.0,0.944287063,0.998418382,238939.8,567.0,0.019144,5.03e-06,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,9.0,13.88375,47.6336065,19.32853776,2.773292215,0.204971028,0.013904561,107.0,-0.2772875,0.019706641,224.0,0.253910272,0.018930756,331.0,3.085890199,0.162684378,0.1115145,0.01451736,16.66630459,0.896666652,0
ABCC12,4080,0.163265306,0.020408163,0.020408163,0.755102041,0.0,1.0,0.040816327,0.0,0.956382793,0.0,4.111111111,4.555555556,0.834028357,1.0,0.016082342,0.08250295,229669.5,628.0,-0.02667716,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,34.0,1.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,1.0,0.0,1.0,0.0,46.0,0.0,37.0,18.05936957,95.24370246,21.8870142,1.820461457,0.251661444,0.032579587,180.0,-0.292233575,0.02876427,178.0,0.271891003,0.031004252,357.0,0.808033091,0.997409213,0.1115145,0.01451736,20.06067439,2.32244926,0
CHSY3,2649,0.305555556,0.055555556,0.0,0.583333333,0.0,1.0,0.055555556,0.0,0.935524532,0.0,1.75,2.083333333,0.436490615,1.0,0.705218618,0.951514406,12401.12,1069.0,-0.007694442,2.01e-07,3,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0.0,0.0,21.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,35.0,0.0,28.0,19.6216,90.14286442,18.0959808,2.275377186,0.266593588,0.015423855,169.0,-0.255075911,0.018002535,247.0,0.259771367,0.016943781,416.0,3.036056324,0.04557282,0.045719562,0.00656441,16.6869968,1.385318388,0
IRF2BPL,2391,0.363636364,0.0,0.0,0.545454545,0.0,1.0,0.090909091,0.0,0.979614198,0.0,1.333333333,1.555555556,1.0,1.0,0.132100396,0.399497103,429724.0,206.0,0.05212419,1.83e-05,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,1.0,1.0,0.0,20.0,0.0,20.0,18.9476,100.6961837,24.41486422,0.900662357,0.23920269,0.023589775,145.0,-0.286269424,0.023088242,278.0,0.270135437,0.023704921,423.0,3.440701046,0.014723298,0.051725618,0.003870504,26.29926322,0.524364388,0
CCDC91,1326,0.0,0.1,0.1,0.6,0.0,1.0,0.2,0.0,0.759176003,0.0,6.0,10.0,0.228519196,1.0,0.366032211,0.733907006,96899.96,922.0,-0.004789104,4.16e-06,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,10.0,26.55,58.68571429,24.31188346,0.708910924,0.352056538,0.110078212,258.0,-0.246711477,0.033698186,88.0,0.325417557,0.09271364,345.0,3.4221844,0.007017976,0.044589802,0.008281566,18.35458966,1.451560849,0
ATXN3L,1068,0.090909091,0.181818182,0.0,0.727272727,0.0,1.0,0.0,0.0,0.947442759,0.0,4.0,5.0,0.448229494,1.0,0.254258835,0.602441519,295242.7,444.4009898,0.0400676,1.97e-06,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,8.0,15.42336364,93.02128805,21.8870142,1.820461457,0.238641341,0.038621892,82.0,-0.285378289,0.043748719,187.0,0.271131338,0.042500562,269.0,0.4348479,0.446248177,0.1115145,0.01451736,20.06067439,2.32244926,0
MYL7,528,0.2,0.0,0.0,0.8,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.240269101,0.582891814,1151124.0,282.0,0.05565149,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,9.0,16.445875,117.4745921,17.10972104,3.787739638,0.307166397,0.056271949,408.0,-0.255945303,0.019499781,66.0,0.300034346,0.051414833,474.0,0.529923998,0.591583534,0.1115145,0.01451736,16.82437775,3.127691767,0
APP,2313,0.210526316,0.052631579,0.105263158,0.631578947,0.0,1.0,0.0,0.0,0.941087216,0.0,2.4,3.0,0.225988701,1.0,0.542888165,0.874512453,529745.3,793.0,-0.01309097,0.098647023,1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,15.0,23.29444444,86.62975273,25.24807697,0.601309814,0.239564512,0.016978217,82.0,-0.26166772,0.019983555,250.0,0.256208494,0.019278875,332.0,3.932493262,0.003209499,0.020998149,0.001045412,20.53972461,1.927390382,0
ZNF136,1623,0.157894737,0.210526316,0.0,0.526315789,0.0,1.0,0.052631579,0.0,0.820568799,0.052631579,2.5,4.0,0.282645562,1.0,0.386249517,0.753677752,1114898.0,721.0,-0.01352002,2.89e-06,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,16.0,19.29622222,95.88117912,18.88779889,5.029189788,0.32958,0.066716598,172.0,-0.222531122,0.013019274,205.0,0.271524392,0.040335133,377.0,3.344555477,0.007201736,0.036788885,0.005977101,17.80503827,1.883424158,0
PCDH12,3555,0.333333333,0.1,0.033333333,0.533333333,0.0,1.0,0.0,0.0,0.945654654,0.0,1.454545455,1.818181818,0.05343593,1.0,0.818330606,0.982396776,696238.9,321.0,0.0481187,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,15.0,3.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,26.0,17.40810345,123.8152116,20.16156258,3.847669508,0.269152353,0.015085646,187.0,-0.252548578,0.017226823,225.0,0.260084757,0.01628441,412.0,3.310621025,0.026954073,0.1115145,0.01451736,21.34450386,3.334580637,0
GPR152,1413,0.235294118,0.0,0.0,0.764705882,0.0,1.0,0.0,0.0,0.971217583,0.0,2.6,2.6,1.0,1.0,0.019642892,0.096840239,1392213.0,215.0,0.05339369,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,17.0,14.12094118,126.5985059,21.8870142,1.820461457,0.292942442,0.063809413,217.0,-0.223552558,0.01497133,86.0,0.273247624,0.050834281,303.0,1.362462318,0.62131524,0.1115145,0.01451736,20.06067439,2.32244926,0
FOXO1,1968,0.222222222,0.111111111,0.0,0.666666667,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.333333333,0.204666394,1.0,0.036969943,0.158883879,237875.7,449.0,0.0551531,7.45e-05,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,21.117,150.3885658,21.61793132,1.23684532,0.292542143,0.033649796,168.0,-0.292126386,0.02586732,321.0,0.292269223,0.028477618,489.0,3.500822352,0.018622501,0.047123306,0.012276178,23.42540623,0.603827423,1
COX16,321,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.599161174,0.906066294,500895.7,549.0,0.03229876,3.8e-06,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,18.08,0.0,18.5572888,1.621356762,0.230398913,0.024924314,138.0,-0.284043171,0.022166064,287.0,0.266624565,0.023637501,425.0,3.369257395,0.007867982,0.063262359,0.00292958,20.06067439,2.32244926,0
SEC61G,207,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.093475416,0.315017462,277855.9,325.0,-0.01089243,1.59e-07,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,17.6205,228.1034405,22.52823501,1.115959908,0.69994629,1.423381229,407.0,-0.239114677,0.015256283,62.0,0.639026119,1.261216893,469.0,3.501268343,0.013158426,0.087962221,0.004019621,15.48770747,0.834960567,0
SHOX2,1068,0.133333333,0.066666667,0.0,0.733333333,0.0,1.0,0.066666667,0.0,0.965872263,0.0,3.666666667,4.333333333,0.602409639,1.0,0.158152776,0.44981714,162818.7,946.0,-0.007621409,3.34e-06,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,16.0,23.4815,77.13296756,21.8870142,1.820461457,0.356921583,0.066882263,360.0,-0.245256667,0.020456793,63.0,0.340290638,0.06148722,423.0,2.518302353,0.470340713,0.266052889,0.026398478,16.26695826,6.027285862,0
UGT1A1,1602,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,5.0,1.0,1.0,0.00114,0.008865469,649122.9543,444.4009898,0.019888568,0.00010425,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,22.925,16.82916667,18.34513934,4.97837912,0.212122214,0.012953263,131.0,-0.263721745,0.019021256,149.0,0.239580536,0.016790952,280.0,1.998986943,1.390350246,0.1115145,0.01451736,20.06067439,2.32244926,1
HARS2,1521,0.222222222,0.111111111,0.0,0.666666667,0.0,1.0,0.0,0.0,0.929896694,0.0,2.0,2.333333333,0.565291125,1.0,0.852514919,0.988546095,774470.0,356.0,0.03119387,1.6e-05,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,19.867,104.620103,24.73271206,0.634490078,0.258425137,0.013232975,183.0,-0.247276295,0.016092809,224.0,0.252289165,0.014802012,407.0,3.485826359,0.002259772,0.079181997,0.008855036,22.18471355,1.72647366,0
OPRD1,1119,0.6,0.0,0.0,0.4,0.0,1.0,0.0,0.0,1.0,0.0,0.571428571,0.571428571,1.0,1.0,0.721500722,0.957014358,765350.3,208.0,0.02748206,4.9e-05,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,15.2314,71.74491738,21.8870142,1.820461457,0.209818952,0.011334183,105.0,-0.250295248,0.016344821,242.0,0.238047378,0.015138231,347.0,2.523112866,0.248206999,0.1115145,0.01451736,20.06067439,2.32244926,0
SCOC,480,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,186460.8,708.0,0.002790885,1.16e-05,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,14.0,7.89175,39.08456687,23.68264695,1.176741131,0.222006932,0.018512949,88.0,-0.271682677,0.02419781,254.0,0.258900614,0.02314942,342.0,3.540555569,0.010213977,0.082509507,0.009668979,20.06067439,2.32244926,0
SYVN1,1854,0.0,0.0,0.0,0.833333333,0.0,1.0,0.083333333,0.083333333,1.0,0.0,10.0,12.0,1.0,1.0,0.084267296,0.292724483,3292261.0,168.0,0.04996128,0.005670476,86,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,11.0,0.0,12.0,24.37490909,70.36914509,24.71530014,0.593431022,0.23020503,0.023696727,167.0,-0.255096695,0.052076053,118.0,0.240511053,0.03545562,285.0,3.409181527,0.01105617,0.034345592,0.009096734,21.02257013,0.485072159,0
TMEM104,1491,0.666666667,0.0,0.0,0.333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.333333333,0.333333333,1.0,1.0,0.650618087,0.930274863,1005466.0,320.0,0.01850773,4.17e-07,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,15.53555556,114.1876225,18.49126165,2.1905455,0.271365823,0.025559497,237.0,-0.224827481,0.014097955,135.0,0.254476909,0.021852951,372.0,3.270829099,0.010879089,0.04904593,0.010287883,19.50057003,3.802872657,0
SLC12A5,3420,0.301886792,0.018867925,0.0,0.641509434,0.0,1.0,0.037735849,0.0,0.977749218,0.0,2.0,2.176470588,0.988142292,1.0,0.374531835,0.742351488,630342.2,381.0,0.05057954,4.73e-09,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,34.0,1.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,1.0,1.0,1.0,0.0,50.0,0.0,42.0,20.30648,103.5749653,21.56655359,12.76124674,0.338447054,0.052091574,353.0,-0.229024677,0.020439147,62.0,0.322099614,0.048827197,415.0,2.356983888,0.22948067,0.360411768,0.025291921,21.19803658,2.042888721,0
TRIM29,1767,0.466666667,0.066666667,0.0,0.4,0.0,1.0,0.066666667,0.0,0.965872263,0.0,0.75,1.0,0.737463127,1.0,0.85106383,0.988313317,325455.7,214.0,0.03097535,0.000203055,48,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,16.0,14.99129412,110.6055218,24.87059067,6.026777538,0.198293578,0.010743323,109.0,-0.273015385,0.019554586,221.0,0.248334545,0.017841505,330.0,3.130933392,0.511740868,0.1115145,0.01451736,23.65436565,6.766303395,0
CTTNBP2NL,1920,0.285714286,0.142857143,0.0,0.571428571,0.0,1.0,0.0,0.0,1.0,0.0,1.333333333,1.666666667,0.452898551,1.0,0.934579439,0.997811821,559405.9,335.0,0.02283177,2.01e-05,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,6.0,19.52342857,116.819661,24.603979,0.721834894,0.203819145,0.014352971,117.0,-0.239553451,0.016101034,226.0,0.227364198,0.01574888,343.0,3.550724736,0.004234787,0.040815914,0.00586003,24.11673723,0.252136633,0
TMEM42,480,0.333333333,0.0,0.0,0.666666667,0.0,1.0,0.0,0.0,0.953509509,0.0,1.6,1.6,1.0,1.0,0.138178803,0.411663225,466410.2,380.0,0.03144987,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,11.0,13.14130769,108.2148734,21.8870142,1.820461457,0.2166,0.013382651,115.0,-0.275297451,0.019070161,408.0,0.262390746,0.018383668,523.0,3.128544065,0.008311851,0.041344163,0.010069791,20.06067439,2.32244926,0
MRPL52,372,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,1.0,0.686813187,0.944844059,1165302.0,225.0,0.03469203,1.64e-05,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,18.105,124.66205,22.39104488,0.658272011,0.257133526,0.030153965,173.0,-0.286633782,0.024239504,238.0,0.274216399,0.026874214,411.0,3.352395595,0.007475681,0.076334007,0.006530062,15.82573509,0.625765811,0
OSBPL7,2529,0.227272727,0.0,0.0,0.772727273,0.0,1.0,0.0,0.0,1.0,0.0,2.833333333,2.833333333,1.0,1.0,0.517598344,0.858465702,1118277.0,217.0,0.02726319,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,20.0,20.90068182,60.71681499,22.06513447,2.333827295,0.225116632,0.009537546,190.0,-0.26211608,0.019307531,176.0,0.242908716,0.01453833,366.0,3.202268321,0.026948538,0.1115145,0.01451736,22.77665736,0.878169786,0
C3ORF52,753,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,1.0,0.598802395,0.905882411,268780.4,440.0,0.02803913,1.49e-05,4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,7.0,9.245125,61.39609784,19.74604062,2.445593137,0.255882465,0.028236406,284.0,-0.264828696,0.021738367,115.0,0.258460952,0.026320673,399.0,3.139619263,0.125258088,0.170874615,0.010761348,20.06067439,2.32244926,0
BDH1,1032,0.125,0.0,0.0,0.625,0.0,1.0,0.25,0.0,0.916666667,0.0,2.5,3.5,1.0,1.0,0.152718387,0.43970062,685309.6,263.0,0.03874096,5.38e-05,10,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,11.0,17.008625,59.81461284,24.78677956,0.882609818,0.363982222,0.07273345,351.0,-0.294892688,0.030787892,93.0,0.349510766,0.064650413,444.0,3.290518182,0.045290561,0.072757913,0.011010749,15.88185326,1.587245276,0
XRCC3,1041,0.333333333,0.0,0.0,0.666666667,0.0,1.0,0.0,0.0,0.929896694,0.0,1.5,1.5,1.0,1.0,0.424989375,0.788649005,765678.0,266.0,0.04321798,8.66e-06,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,10.0,12.84009091,92.21933829,18.00990312,1.716301341,0.277078947,0.045282663,171.0,-0.286840996,0.030024765,261.0,0.282976852,0.035996142,432.0,3.327250828,0.010940952,0.047231876,0.013888521,20.06067439,2.32244926,0
DDI1,1191,0.304347826,0.0,0.0,0.652173913,0.0,1.0,0.043478261,0.0,1.0,0.0,1.875,2.0,1.0,1.0,0.040104271,0.169090533,649122.9543,444.4009898,0.019888568,5.85e-05,13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,0.0,20.0,14.67618182,114.7532701,21.8870142,1.820461457,0.253558815,0.08173425,135.0,-0.275786459,0.019062651,209.0,0.267063401,0.043609168,344.0,1.787652667,1.380864314,0.890493725,0.048506741,20.06067439,2.32244926,0
WSB1,1266,0.076923077,0.076923077,0.0,0.769230769,0.0,1.0,0.0,0.076923077,1.0,0.0,5.0,6.0,0.772797527,1.0,0.265111347,0.617074593,147758.4,292.0,-0.02105605,3.46e-06,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,12.0,25.09923077,57.81054103,18.54992248,2.128376229,0.23216186,0.011808747,129.0,-0.262399048,0.016150518,189.0,0.250133019,0.014567556,318.0,3.765799394,0.009911708,0.043701287,0.010894385,20.06067439,2.32244926,0
ERCC2,2283,0.333333333,0.0,0.0,0.666666667,0.0,1.0,0.0,0.0,1.0,0.0,1.777777778,1.777777778,1.0,1.0,0.345901072,0.713110503,1280459.0,215.0,0.02319392,3.21e-05,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,23.0,20.18228,89.18720988,23.08952316,0.490033201,0.249167486,0.022827822,182.0,-0.259236325,0.019707966,166.0,0.253956676,0.021308341,348.0,3.31947936,0.005615259,0.053469933,0.008346473,20.06067439,2.32244926,1
PTPRD,5739,0.310810811,0.054054054,0.0,0.621621622,0.0,1.0,0.013513514,0.0,0.970381602,0.0,1.916666667,2.125,0.720980534,1.0,0.573065903,0.892122955,15779.62,1275.0,-0.02591428,3.49e-06,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,45.0,3.0,0.0,0.0,0.0,0.0,22.0,3.0,0.0,1.0,0.0,0.0,0.0,74.0,0.0,57.0,22.75862162,152.8183946,20.99353914,3.76635977,0.281880437,0.030035873,176.0,-0.300611217,0.03979053,369.0,0.294501176,0.036626463,542.0,3.321019068,0.085069862,0.126718892,0.01617462,19.76042835,7.594264098,1
ZNF569,2061,0.111111111,0.166666667,0.0,0.722222222,0.0,1.0,0.0,0.0,0.936651039,0.0,4.333333333,5.333333333,0.468823254,1.0,0.154583398,0.443193931,234563.5,939.0,-0.05183839,2.22e-06,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,15.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,18.0,19.54280952,119.6945655,21.8870142,1.820461457,0.354965619,0.093933661,226.0,-0.341283613,0.070383244,155.0,0.349399449,0.084187644,381.0,3.144838019,0.023703722,0.118346514,0.017531807,20.06067439,2.32244926,0
