Hugo_Symbol,gene length,silent,nonsense,splice site,missense,recurrent missense,normalized missense position entropy,frameshift indel,inframe indel,normalized mutation entropy,lost start and stop,missense to silent,non-silent to silent,inactivating p-value,entropy p-value,vest p-value,combined p-value,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,3'UTR,5'Flank,5'UTR,COULD_NOT_DETERMINE,DE_NOVO_START_IN_FRAME,DE_NOVO_START_OUT_FRAME,Frame_Shift_Del,Frame_Shift_Ins,IGR,In_Frame_Del,In_Frame_Ins,Intron,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,RNA,START_CODON_INS,START_CODON_SNP,Silent,Splice_Site,Translation_Start_Site,DEL,DNP,INS,ONP,SNP,TNP,pnum,cadd_mean,cadd_var,proteome_mean,proteome_var,amp_mean,amp_var,amp_freq,del_mean,del_var,del_freq,abs_mean,abs_var,abs_freq,exp_mean,exp_var,methy_mean,methy_var,Phosphoproteome_mean,Phosphoproteome_var,label
MS4A10,804,0.25,0.0,0.125,0.625,0.0,1.0,0.0,0.0,1.0,0.0,1.666666667,2.0,0.52687039,1.0,0.55959709,0.884464598,744778.9,621.0,0.02268635,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,10.903,49.24527343,11.98808124,0.753893539,0.211851223,0.015523817,139.0,-0.26120129,0.023763906,124.0,0.235118935,0.019942197,263.0,1.967653311,1.372314618,0.1115145,0.01451736,17.09682562,1.065277706,0
C6ORF62,690,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.650195059,0.930092894,422850.1,362.0,0.03972007,9.28e-06,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,25.5,0.0,14.52684774,0.44619212,0.261100714,0.024795912,182.0,-0.245980563,0.020185228,142.0,0.254473981,0.022762888,324.0,3.676757229,0.002609592,0.126046308,0.008319875,20.06067439,2.32244926,0
FGF4,621,0.428571429,0.0,0.0,0.571428571,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.416146484,0.780989578,465151.7,561.0,0.03840945,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,16.94566667,93.58330467,18.5629736,1.961200445,0.560837366,0.494168251,243.0,-0.218018205,0.016728091,78.0,0.477535514,0.399425766,321.0,0.292487716,0.495586271,0.083296036,0.021772822,20.06067439,2.32244926,1
BID,726,0.4,0.0,0.0,0.4,0.0,1.0,0.0,0.2,1.0,0.0,0.666666667,1.0,1.0,1.0,0.942507069,0.998314665,395559.2,280.0,-0.01821226,0.000215838,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,8.0,8.197428571,39.06707795,21.8870142,1.820461457,0.231458129,0.017428638,139.0,-0.291234146,0.037331535,246.0,0.269652675,0.030908155,385.0,3.437585651,0.008202707,0.031435562,0.007335732,20.06067439,2.32244926,0
FABP2,399,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.132205182,1.0,1.0,1.0,218602.8,824.0,-0.000952437,2.17e-07,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,34.0,0.0,24.2471542,2.582594096,0.20186963,0.020591088,81.0,-0.261576148,0.021243648,257.0,0.247267781,0.021677201,338.0,1.659877847,0.824819497,0.1115145,0.01451736,20.06067439,2.32244926,0
CDH17,2499,0.588235294,0.0,0.0,0.411764706,0.0,1.0,0.0,0.0,1.0,0.0,0.636363636,0.636363636,1.0,1.0,0.968992248,0.999514212,474043.0,543.0,0.01782987,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,21.0,10.47188462,99.56006619,23.90370945,15.11619707,0.33751791,0.050116382,421.0,-0.267824848,0.034921252,66.0,0.328072854,0.048551208,487.0,2.389180658,0.860530493,0.1115145,0.01451736,18.74124718,4.419231163,0
MYC,1365,0.166666667,0.0,0.0,0.833333333,0.0,1.0,0.0,0.0,1.0,0.0,3.333333333,3.333333333,1.0,1.0,0.134879957,0.40509443,406323.4,204.0,0.02340164,0.008950528,569,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,21.27007692,50.81425774,19.01849066,2.377367948,0.3849032,0.080343689,475.0,-0.249682115,0.023551259,52.0,0.371560702,0.076313711,527.0,3.57537757,0.019377248,0.091359677,0.012490002,21.22020514,1.300140261,1
LATS1,3393,0.05,0.1,0.0,0.8,0.0,1.0,0.05,0.0,0.944991131,0.0,8.0,9.5,0.56980057,1.0,0.00832,0.048165254,431426.5,210.0,0.04004988,0.000465867,95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,6.0,15.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,0.0,22.0,22.58448,112.8730138,20.83279521,0.807286321,0.244334851,0.037092292,101.0,-0.285242935,0.027250941,276.0,0.274283475,0.030124939,377.0,3.539700166,0.00869209,0.059077997,0.006030314,24.30209238,0.617526483,0
KATNAL2,1401,0.166666667,0.0,0.0,0.666666667,0.0,1.0,0.166666667,0.0,1.0,0.0,2.0,2.5,1.0,1.0,0.00984,0.055313588,120135.8,561.0,0.01161878,1.12e-08,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,66.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,70.0,0.0,51.0,10.03024286,119.2698332,20.00648408,3.518384033,0.27326623,0.041376984,122.0,-0.268923763,0.018972475,372.0,0.269996194,0.024436381,494.0,3.026024545,0.042572712,0.038810503,0.007603087,17.29158786,2.49358819,0
HTR2B,1446,0.4,0.0,0.0,0.6,0.0,1.0,0.0,0.0,1.0,0.0,1.2,1.2,1.0,1.0,0.914913083,0.996272835,649122.9543,444.4009898,0.019888568,2.55e-06,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,16.0832,40.98160751,21.8870142,1.820461457,0.208830078,0.012935528,128.0,-0.2699578,0.022657654,150.0,0.241812662,0.019050071,278.0,3.020759424,0.077632967,0.1115145,0.01451736,20.06067439,2.32244926,0
PKHD1L1,12732,0.177419355,0.096774194,0.0,0.701612903,0.0,1.0,0.024193548,0.0,0.932039921,0.0,3.782608696,4.434782609,0.229042602,1.0,0.121109362,0.376778651,134643.4,732.0,0.006386445,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0,0.0,0.0,5.0,86.0,12.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,2.0,1.0,1.0,0.0,124.0,0.0,91.0,19.29723387,102.004425,20.85830119,9.556135548,0.359294648,0.058204934,454.0,-0.250022909,0.020585424,55.0,0.347487289,0.055244495,509.0,2.917013579,0.263437318,0.115769273,0.016427113,17.7217674,3.501442965,0
RAB15,627,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.150037509,0.434639153,521616.4,387.0,0.03490254,3.11e-07,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,29.1,0.0,19.88526508,4.031064584,0.237532653,0.03222829,147.0,-0.287981348,0.023289858,282.0,0.270694732,0.026859133,429.0,3.369668395,0.025085624,0.087002763,0.005519917,20.06067439,2.32244926,0
TNPO1,2697,0.125,0.0625,0.0,0.75,0.0,1.0,0.0625,0.0,0.96875,0.0,4.0,4.666666667,0.601684717,1.0,0.162390386,0.457575844,469584.8,388.0,0.02962885,0.000125974,53,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,12.0,25.36233333,73.84662967,26.10236577,0.210224189,0.231031951,0.011291076,123.0,-0.269097393,0.022163407,280.0,0.257479404,0.019116741,403.0,3.771079672,0.002555963,0.036460978,0.009052451,18.25352711,0.943014186,0
STK31,3060,0.290322581,0.032258065,0.064516129,0.548387097,0.0,1.0,0.064516129,0.0,0.924406602,0.0,1.7,2.2,0.624609619,1.0,0.966183575,0.999421668,367848.5,441.0,0.01390993,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,1.0,0.0,1.0,0.0,29.0,0.0,27.0,17.79293103,87.91410285,19.80608891,0.235647301,0.311250284,0.041407104,422.0,-0.260261519,0.021687882,79.0,0.30321014,0.038594095,501.0,2.728666516,0.177426768,0.1115145,0.01451736,20.06067439,2.32244926,0
GGT7,1989,0.352941176,0.0,0.0,0.647058824,0.0,1.0,0.0,0.0,1.0,0.0,1.571428571,1.571428571,1.0,1.0,0.64516129,0.927906407,1040878.0,205.0,0.04845574,7.5e-06,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0,17.29289474,102.5923341,21.44608798,1.499317062,0.344507432,0.052374868,366.0,-0.205574314,0.013829776,51.0,0.327515612,0.049693128,417.0,3.276310613,0.02287763,0.04208558,0.005642491,21.52057912,1.067501192,0
C8ORF48,960,0.142857143,0.142857143,0.0,0.642857143,0.0,1.0,0.071428571,0.0,0.910795072,0.0,3.0,4.0,0.386249517,1.0,0.131839156,0.398968044,649122.9543,444.4009898,0.019888568,1.09e-06,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,13.0,14.24715385,200.628861,21.8870142,1.820461457,0.254481382,0.019423999,123.0,-0.317062754,0.036617783,414.0,0.302728473,0.033328833,537.0,2.496877824,0.131197305,0.1115145,0.01451736,20.06067439,2.32244926,0
KPNA1,1617,0.0,0.125,0.125,0.625,0.0,1.0,0.125,0.0,0.801879687,0.0,5.0,8.0,0.341180484,1.0,0.905797101,0.995416619,413070.0,404.0,0.03434013,0.000210382,73,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,9.0,26.865,43.54780556,24.65461668,0.329042761,0.270124388,0.030482181,294.0,-0.252692692,0.019056671,104.0,0.265569372,0.0274999,398.0,3.603791542,0.002240184,0.040151596,0.007672148,21.15467863,0.768178704,0
GLB1L2,1911,0.291666667,0.083333333,0.083333333,0.458333333,0.0,1.0,0.083333333,0.0,0.859052146,0.0,1.375,2.125,0.077948398,1.0,0.857632933,0.989347417,270421.6,686.0,0.005170332,1.21e-05,11,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,2.0,0.0,0.0,0.0,22.0,0.0,20.0,19.61713636,171.8835127,19.99276997,3.535057799,0.223894538,0.023930979,119.0,-0.296095242,0.031520219,227.0,0.271263208,0.030012786,346.0,3.178893702,0.153356959,0.143967863,0.033279187,20.06067439,2.32244926,0
ZFP57,1611,0.208333333,0.125,0.0,0.625,0.0,1.0,0.041666667,0.0,0.909123212,0.0,2.5,3.166666667,0.079955225,1.0,0.721500722,0.957014358,484408.3,755.0,0.03414728,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,15.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,0.0,21.0,11.25530435,150.8594484,21.8870142,1.820461457,0.2523765,0.018103669,180.0,-0.253492164,0.052812695,134.0,0.252852611,0.032794699,314.0,1.685192697,1.097230461,0.1115145,0.01451736,20.06067439,2.32244926,0
ZNF669,1395,0.0,0.181818182,0.0,0.818181818,0.0,1.0,0.0,0.0,0.947442759,0.0,9.0,11.0,0.173220163,1.0,0.291460216,0.650787457,649122.9543,444.4009898,0.019888568,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,18.67727273,60.46014182,20.08023863,1.399424659,0.295625055,0.032409628,366.0,-0.249673214,0.026599572,56.0,0.28952718,0.031817213,422.0,3.216361256,0.00784807,0.093422987,0.009178201,20.06067439,2.32244926,0
FXYD4,270,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.273448182,0.62801289,388267.4,387.0,-0.001557868,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,21.4,0.0,19.15963678,0.526412118,0.235500328,0.02078571,122.0,-0.329113319,0.052198967,232.0,0.296851215,0.043268293,354.0,0.844387038,0.798573983,0.1115145,0.01451736,19.07745306,0.371241895,0
ESF1,2556,0.1875,0.125,0.0,0.5625,0.0,1.0,0.125,0.0,0.84375,0.0,2.25,3.25,0.415454923,1.0,0.112790435,0.358924401,123437.5,617.0,-0.01027014,5.99e-06,12,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,14.0,0.0,13.0,22.01671429,190.214239,23.36572999,0.266838664,0.304345814,0.049672013,301.0,-0.262851371,0.032641673,124.0,0.2922392,0.044971083,425.0,3.451125366,0.005355882,0.060839521,0.012397328,24.06514333,0.71478598,0
ARHGAP6,2925,0.27027027,0.081081081,0.0,0.594594595,0.0,1.0,0.054054054,0.0,0.919016038,0.0,2.0,2.454545455,0.443066017,1.0,0.093083869,0.314088651,65395.88,444.4009898,0.03416882,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0.0,3.0,22.0,3.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,3.0,1.0,0.0,0.0,37.0,0.0,33.0,19.2082973,137.7814238,21.92050347,2.18730885,0.261365714,0.055401255,84.0,-0.292156825,0.049357644,189.0,0.282682637,0.051223075,271.0,3.02283874,0.057896019,0.275577137,0.047111117,23.18300881,4.658353744,0
FAM166A,954,0.0,0.25,0.0,0.75,0.0,1.0,0.0,0.0,0.916666667,0.0,6.0,8.0,0.131873929,1.0,0.334224599,0.700515394,1724821.0,399.0,0.04273411,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,10.0,13.70981818,158.224065,21.8870142,1.820461457,0.263816402,0.037068399,190.1320168,-0.262379274,0.034993589,187.6534411,0.272484272,0.039786023,377.6466786,1.297327113,0.529574144,0.1115145,0.01451736,20.06067439,2.32244926,0
AMY2B,1536,0.259259259,0.037037037,0.0,0.703703704,0.0,1.0,0.0,0.0,0.984421488,0.0,2.375,2.5,0.846740051,1.0,0.950570342,0.998757713,31275.85,974.0,-0.01881541,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,16.0,16.49122222,132.840815,23.33828632,14.54311562,0.203318214,0.010708882,112.0,-0.234402242,0.013414735,223.0,0.22400997,0.012690999,335.0,3.298407311,0.044239595,0.1115145,0.01451736,20.06067439,2.32244926,0
MRPS22,1083,0.166666667,0.0,0.0,0.666666667,0.0,1.0,0.0,0.0,1.0,0.166666667,2.0,2.5,0.215842866,1.0,0.372856078,0.740702008,261288.3,671.0,0.00885479,0.000115161,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,9.0,17.78725,68.53668336,24.76778189,0.16565641,0.310916559,0.042845192,311.0,-0.254718158,0.024245879,76.0,0.299880181,0.039620055,387.0,3.431035155,0.006945517,0.054933385,0.004651867,20.06067439,2.32244926,0
LACC1,1293,0.125,0.0,0.0,0.75,0.0,1.0,0.125,0.0,1.0,0.0,3.0,3.5,1.0,1.0,0.638569604,0.924983779,139965.2,346.0,0.04524854,0.00015243,28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,6.0,19.54,52.57216667,21.11246763,1.34687689,0.290795096,0.034222598,157.0,-0.306032485,0.032165518,326.0,0.301079545,0.032815605,483.0,3.325712599,0.016302178,0.111070202,0.018692488,20.06067439,2.32244926,0
LGALS13,420,0.142857143,0.0,0.0,0.714285714,0.0,1.0,0.0,0.142857143,0.898226518,0.0,2.5,3.0,1.0,1.0,0.092242413,0.312087007,1148741.0,322.0,0.02497382,2.58e-07,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,7.0,7.9555,44.1549507,21.8870142,1.820461457,0.338302388,0.083377861,201.0,-0.357108571,0.085765899,161.0,0.346666464,0.084292888,362.0,0.053061492,0.057643881,0.1115145,0.01451736,20.06067439,2.32244926,0
SLC6A19,1905,0.53125,0.0,0.03125,0.375,0.0,1.0,0.03125,0.03125,0.9875,0.0,0.666666667,0.833333333,0.801924619,1.0,0.919963201,0.996708011,657889.9,541.0,0.02418944,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,0.0,2.0,2.0,0.0,0.0,31.0,0.0,28.0,11.91583871,118.415557,21.62511905,3.366699522,0.359263161,0.058079032,366.0,-0.253288333,0.029880996,60.0,0.344372084,0.055396854,426.0,0.858647038,1.373939122,0.568314569,0.022878938,22.0655788,10.19243518,0
TAC4,342,0.333333333,0.0,0.333333333,0.333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.5,1.0,0.322580645,1.0,0.708215297,0.952554631,1152179.0,238.0,0.02986575,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,5.305375,35.34692741,21.8870142,1.820461457,0.244930865,0.016014226,208.0,-0.24962415,0.018156338,147.0,0.246874282,0.016857817,355.0,1.773276521,0.728201444,0.1115145,0.01451736,20.06067439,2.32244926,0
HOXB1,906,0.444444444,0.0,0.0,0.444444444,0.0,1.0,0.111111111,0.0,1.0,0.0,0.8,1.0,1.0,1.0,0.395256917,0.762142017,946207.5,524.0,0.02939152,1.67e-07,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,10.0,16.057,142.324406,21.8870142,1.820461457,0.225905769,0.011377339,182.0,-0.26659717,0.02819233,159.0,0.244879179,0.019571178,341.0,0.804361596,0.846587921,0.8131996,0.045965835,20.06067439,2.32244926,0
OR52J3,936,0.2,0.0,0.0,0.8,0.0,1.0,0.0,0.0,0.965545875,0.0,3.333333333,3.333333333,1.0,1.0,0.050102711,0.200094202,97255.85,1024.0,-0.01084784,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,22.0,16.60448,53.79907251,21.8870142,1.820461457,0.189791508,0.006088107,126.0,-0.250152876,0.016185971,226.0,0.22854625,0.013383497,352.0,0.012358241,0.01373483,0.1115145,0.01451736,20.06067439,2.32244926,0
C14ORF93,1617,0.166666667,0.083333333,0.083333333,0.666666667,0.0,1.0,0.0,0.0,0.953509509,0.0,2.666666667,3.333333333,0.032481242,1.0,0.736919676,0.961883847,1240941.0,185.0,0.03786223,5.86e-06,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,11.0,24.72691667,76.39377045,18.64735681,3.269982261,0.25365108,0.026841027,176.0,-0.284569958,0.022661652,238.0,0.2714257,0.024611903,414.0,3.210248298,0.004803075,0.048425899,0.00520101,20.06067439,2.32244926,0
CSF1,1665,0.125,0.125,0.0,0.75,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.5,0.509943906,1.0,0.789265983,0.976047278,785919.3,216.0,0.03010972,4.29e-06,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,7.0,18.817,101.2930549,19.69182062,1.905980897,0.203886777,0.01224865,121.0,-0.236155022,0.014856299,229.0,0.224999429,0.014153317,350.0,3.422207794,0.020060291,0.059019383,0.005799657,17.63045531,3.098557245,0
SLC25A23,1407,0.260869565,0.086956522,0.0,0.608695652,0.0,1.0,0.043478261,0.0,0.915852311,0.0,2.0,2.428571429,0.324149109,1.0,0.490918017,0.840195453,865106.1,219.0,0.03274363,1.11e-05,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,2.0,13.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,23.0,21.50820833,94.73367235,20.19762614,3.049296871,0.2534175,0.0209434,132.0,-0.253555524,0.020472665,246.0,0.253507579,0.02058136,378.0,3.379352476,0.014189349,0.051126042,0.006709931,17.65339286,1.622007917,0
PRDM15,4524,0.392857143,0.035714286,0.0,0.428571429,0.0,1.0,0.142857143,0.0,0.913750904,0.0,1.0,1.416666667,0.77579519,1.0,0.198767641,0.519900372,279379.9,366.0,0.03505425,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0,0.0,0.0,6.0,11.0,1.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,2.0,0.0,1.0,0.0,30.0,0.0,26.0,14.49493333,149.9465408,19.03933301,1.915693186,0.242254302,0.016333776,86.0,-0.261261985,0.01925114,262.0,0.256564684,0.018548447,348.0,3.307690277,0.008927561,0.061525594,0.007006103,17.25087354,2.442114417,0
PIGG,2952,0.259259259,0.037037037,0.0,0.666666667,0.0,1.0,0.037037037,0.0,0.968842975,0.0,2.25,2.5,0.771010023,1.0,0.581733566,0.896883494,562683.5,624.0,0.01941299,0.000121943,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,19.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,29.0,0.0,22.0,14.39344828,129.8422169,21.43150367,1.75807725,0.258778407,0.033327138,113.0,-0.265886769,0.023442846,258.0,0.263733298,0.026366442,371.0,3.481127933,0.003699424,0.070556266,0.013384191,17.39012208,0.662176685,0
FZD1,1944,0.25,0.0,0.0,0.6875,0.0,1.0,0.0,0.0625,1.0,0.0,2.2,2.4,1.0,1.0,0.189609405,0.504889854,64493.08,946.0,-0.001940593,3.63e-06,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,16.0,22.70873333,88.5563035,21.99487057,0.745887772,0.311895392,0.035631716,408.0,-0.242608971,0.012799669,68.0,0.301997332,0.032925249,476.0,3.476899338,0.019227323,0.043899969,0.006140136,20.06067439,2.32244926,0
SYCE1,1056,0.166666667,0.0,0.166666667,0.666666667,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.5,0.611620795,1.0,0.587889477,0.900185957,563924.4,525.0,-0.01043021,6.35e-05,30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,20.0,12.5987619,62.00307709,18.44895831,3.22266405,0.263816402,0.037068399,190.1320168,-0.262379274,0.034993589,187.6534411,0.272484272,0.039786023,377.6466786,1.913597645,0.425534388,0.881040054,0.048149444,16.69245092,5.084350197,0
EGLN2,1224,0.4,0.0,0.0,0.6,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.562746201,0.886283933,1187304.0,275.0,0.03143156,1.05e-05,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,17.8676,72.9133088,21.8870142,1.820461457,0.271408564,0.026033242,202.0,-0.246691457,0.01700109,151.0,0.260835524,0.022260326,353.0,3.552252562,0.004386932,0.045105815,0.005400851,17.07919661,2.249185826,0
NKX1-1,1236,0.464285714,0.0,0.0,0.5,0.0,1.0,0.035714286,0.0,1.0,0.0,1.0,1.071428571,1.0,1.0,0.301568154,0.663075765,649122.9543,444.4009898,0.019888568,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,27.0,0.0,25.0,15.38407407,74.11396084,21.8870142,1.820461457,0.263816402,0.037068399,190.1320168,-0.262379274,0.034993589,187.6534411,0.272484272,0.039786023,377.6466786,0.013859347,0.014789505,0.319943092,0.029896665,20.06067439,2.32244926,0
